,title,content,write_date,url,writer,category
10,한국투자증권 12일 '2017학년도 대학입시설명회' 개최,"한국투자증권은 오는 12일 오전 10시부터 여의도 본사 4층 대강당에서 고등학생 자녀를 둔 학부모를 대상으로 ‘뱅키스(bankis) 2017학년도 대학 입시설명회 & 열정콘서트’를 개최한다고 3일 밝혔다.. . 이번 입시설명회는 대입수능시험을 치를 학생 및 학부모들에게 2017학년도 입시요강에 대한 전문가의 정확한 분석과 그에 따른 입시전략을 제공하기 위해 마련했다.. . 총 2부로 나누어 진행되는 이번 설명회는, 1부에서 국내 최고 입시전략가로 손꼽히는 유웨이 중앙교육 (이름) 교육평가연구소장이 ‘명문대 진학을 위한 연간 로드맵’이라는 주제로 2017년도 변화된 입시 이슈와 그에 따른 입시전략에 대해 강의한다. 2부에서는 ‘그물망 공부법’, ‘공부기술’이라는 책으로 베스트 셀러가 된 (이름) 작가가 ‘기적을 만드는 스스로 학습법’을 주제로 강의할 예정이다.. . (이름) ebusiness본부장은 “달라진 입시전형에 어려움을 겪고 있는 수험생과 학부모들에게 꼭 필요한 입시정보와 전략, 스스로 공부하는 학습법까지 제공할 예정”이라며 “뱅키스 고객 자녀들이 성공적인 대입전략을 세우는데 도움이 되길 바란다”고 말했다.. . 이번 설명회는 오는 6일까지 한국투자증권 홈페이지((이메일))에서 신청 가능하며 뱅키스 고객이라면 동반 1인까지 참가신청 할 수 있다. 원활한 강의 진행을 위해 선착순 250명까지 가능하며 참석 고객에게는 추첨을 통해 소정의 사은품을 증정할 예정이다. 기타 자세한 사항은 한국투자증권 홈페(이름) 뱅키스 대표전화((전화번호))로 문의하면 된다..",2016-03-03 10:47:08,https://news.mt.co.kr/mtview.php?no=2016030310452430338,머니투데이뉴스,경제
11,"서울제약 '자양강장변질제, 몽골에 내년 첫 선적'","서울제약이 분지아미노산 제제로 몽골 의약품시장에 진출한다.. . 서울제약은 지난 9월 몽골 닥터툰(doctortun)과 수출계약을 체결한 분지아미노산(bcaa)제제 알리버현탁액이 몽골에서 허가를 취득했다고 25일 밝혔다. 알리버현탁액은 내년 초 첫 선적 예정이다.. . 알리버현탁액은 저알부민혈증 개선 등에 사용하는 약물로 환자의 복용 편리성 향상을 위해 서울제약이 국내에서 처음 현탁액으로 개발한 제품이다.. . 서울제약 관계자는 “이번 몽골 허가 취득은, 서울제약이 구강붕해 필름과 현탁액 등 환자의 복약 순응도를 높인 특수제형의 제품을 필두로 새로운 해외시장을 개척해 나가고 있다는 것에 의미가 있다”며 “일단 시장에 진입한 후에는 이를 바탕으로 각 국가별 수출 제품을 확대해 나가고 dds(약물전달시스템) 기술도 더욱 향상시켜 나갈 계획”이라고 말했다.. . 올해 서울제약이 해외에서 허가를 취득한 제품은 이번 몽골 알리버현탁액을 포함해 페루에 타다라필 odf(구강붕해필름), 인도네시아에 실데나필 odf와 타다라필 odf 등 총 4개 제품이다.. . 서울제약은 odf 제조기술과 우수한 생산설비를 바탕으로 화이자 등 다국적제약사에 odf 의약품을 독점 공급하고 있는 dds(약물전달시스템) 기술을 보유한 기업이란 평가를 받는다..",2019-11-25 09:18:48,https://moneys.mt.co.kr/news/mwView.php?no=2019112509008075285,머니S,산업
12,"면세점업계, 동남아 진출 '속도'…'규제 많아 국내는 힘들어'","국내, 면세 시장 포화…규제 남발로 운영 확대 어려워 동남아, 외국인 관광객 급증…면세점 사업자들 주목 【서울=뉴시스】(이름) 기자 = 면세점업계가 동남아 진출을 가속화하고 있다. 배경은 무엇일까. 29일 관련업계에 따르면 롯데면세점은 2013년 인도네시아 자카르타 시내점을 오픈한 데 이어 올 6월에는 태국 시내에 방콕점의 문을 열었다. 이어 이달에는 베트남 다낭공항점을 오픈해 동남아 시장 공략에 박차를 가하고 있다. 내년에는 다낭공항점에 이어 베트남 2호점인 나트랑공항점이 상반기 오픈한다. 롯데면세점은 베트남 나트랑 국제공항 신(新) 터미널 면세점 단독 운영권을 획득해 오는 2028년까지 나트랑 국제공항 면세점을 운영하게 됐다. 신라면세점도 2013년 싱가포르 창이국제공항을 시작으로 동남아 면세시장을 적극 개척하고 있다. 이밖에도 마카오국제공항과 태국 푸켓 시내면세점 등 해외 면세사업 포트폴리오를 다양화하고 있다. 홍콩 첵랍콕 국제공항점은 연내 오픈이 예상된다. 이처럼 국내 면세점 사업자들이 동남아 시장으로 눈을 돌리고 있는 까닭은 국내 면세 시장이 포화됐을 뿐만 아니라 여러가지 규제 등으로 인해 운영 확대가 어려워졌다는 데 있다. 정부의 면세점 특허권 남발로 2015년 말 6개였던 서울 시내 면세점 특허는 현재 13개로 2배 이상 늘었다. 또 최근 정치권에서 시내면세점에도 대형마트처럼 의무 휴일을 적용하는 규제가 논의되면서 업계는 부담이 커진 모습이다. 반면 동남아는 외국인 관광객이 급증하면서 모든 면세점 사업자들이 주목하는 시장으로 떠올랐다. 지난 1분기 베트남을 방문한 외래 여행객은 전년 대비 30.6% 증가 했으며, 중국인들의 베트남 관광 역시 전년 대비 60% 이상 급증했다. 다낭도 해안선을 중심으로 고급리조트와 호텔이 들어서고 있어 관광객이 증가하는 추세다. 올해 다낭을 방문할 외국인 관광객은 전년 대비 30% 증가한 약 210만명으로 예상된다. 이와 관련 한 면세점업계 관계자는 '동남아 시장은 최근 외국인 관광객이 급증하고 있는 신시장'이라며 '동남아 주요 지역으로의 사업 확장을 통해 브랜드 파워를 더욱 견고하게 다질 수 있다'고 설명했다. csy625@(이메일)<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2017-11-29 11:16:07,https://newsis.com/view/?id=NISX20171129_0000161908,뉴시스,여행레저
13,"분만취약지역, 7월부터 임신·출산진료비로 20만원 추가 지급","【세종=뉴시스】(이름) 기자 = 오는 7월부터 전국 8개 시·도 분만취약지역에 거주하는 임산부는 임신·출산 진료비로 20만원을 더 받을 수 있게 된다. . . 보건복지부는 10일 이같은 내용의 '임신·출산 진료비 지원에 관한 기준' 일부 개정안을 행정예고한다고 밝혔다.. . 현재 정부는 저출산 문제를 해결하기 위해 임산부에게 1인당 50만원(쌍둥이 (이름) 70만원)의 진료비를 지원하고 있다. 출산에 관련된 진료비를 국민행복카드나 고운맘카드 등으로 일부 지원하는 방식이다. . . 하지만 저출산 등으로 지방 산부인과들이 문을 닫으면서 산부인과가 가까운 곳에 없는 산모들은 정기검진이나 원정출산에 따른 경제적 부담을 추가로 감내해야 했다. . . 실제로 분만시설이 없는 일부 농촌지역에서는 임신부 이송을 위해 지자체에서 10만원을 교통비로 지급하고 있지만 불편이 심해 결국 이것이 출산기피현상과 인구유입에 걸림돌로 작용하고 있다는 볼멘소리가 나오고 있다. . . 해당 지역은 ▲인천 옹진군 ▲강원 태백·평창·정선·철원·화천·양구·인제 ▲충북 보은·괴산 ▲충남 청양 ▲전북 진안·무주군·장수·순창 ▲전남 구례·보성·장흥·해남·함평·완도·진도·신안 ▲경북 영천·군위·의성·청송·영양·영덕·봉화·울릉 ▲경남 의령·창녕·남해·하동·함양·합천 등이다.. . 복지부 관계자는 '임신과 출산에 관련된 진료를 용이하게 받기 어려운 지역에 거주하는 산모의 산전관리 및 분만에 들어가는 경제적 부담을 완화시키기 위해 지원을 확대하게 됐다'고 설명했다. . . ijoinon@(이메일) ⓒ (이메일), 무단 전재 및 재배포 금지",2016-06-10 07:50:04,https://newsis.com/view/?id=NISX20160609_0014140068,뉴시스,건강
14,"'내 배 만져볼래' 40대 남성, 아동 2명 성추행해 불구속 입건",아파트 단지에서 놀던 아이들을 강제 추행한 40대 남성 a씨(43)가 경찰에 적발됐다.. . 경기북부경찰청 여성청소년범죄수사대는 성폭력범죄의처벌등에관한특례법 위반 혐의로 a씨를 불구속 입건했다고 30일 밝혔다.. . 경찰에 따르면 a씨는 지난 24일 낮 12시50분쯤 경기 남양주시 다산동의 한 아파트 단지 산책로에서 동갑내기 b군과 c양을 성추행한 혐의를 받는다. a씨는 b군과 c양에게 다가가 '교회 다니냐'고 접근한 뒤 '함께 하나님에게 기도하자'며 강제로 아이들을 껴안은 것으로 알려졌다. a씨는 피해 아동들과 같은 아파트 단지에 사는 주민인 것으로 알려졌다.. . a씨는 b군에게 '볼록한 내 배 만져볼래'라며 자신의 배를 만져달라고 요구했다. b군이 만지기 싫다고 거절하자 a씨는 '너도 배가 볼록하다'며 b군의 배를 만진 혐의도 있다.. . 피해 아동의 부모로부터 신고를 받은 경찰은 폐쇄회로촬영장비(cctv)를 분석해 a씨를 특정하고 출석할 것을 통보했다. a씨는 아직 경찰에 출석하지 않았으나 자신이 목사라 말하며 아파트 단지에서 아이들과 기도하고 싶어서 대화했다고 주장했다.. . 경찰에 따르면 a씨가 실제 목사인지 밝혀지지 않았다.. . 경찰은 피해 아동을 조사한 후 a씨를 소환조사할 예정이다.,2021-04-30 14:58:56,https://moneys.mt.co.kr/news/mwView.php?no=2021043014488028448,머니S,사회일반
15,"안산시 (이름)구개발특구 지정 1년, '미래 신산업 창출 위한 사업지원 활발'","안산시(시장 (이름))가 (이름)구개발특구 지정 1년을 넘기면서 특화분야인 정보통신기술(ict) 융복합 부품소재 분야 육성을 통해 산업 생태계 혁신기반을 성공적으로 마련해나가고 있다고 전했다. . 31일 시에 따르면 수행기관인 한양대학교 erica캠퍼스, (재)연구개발특구진흥재단 등과 기업 대상 기술이전사업화 자금지원, 창업지원, 기술발굴 및 연계지원, 세제 감면 혜택, 실증 특례 등과 같은 다양한 지원을 하고 있다.. (이름)구개발특구는 기술핵심기관의 우수한 연구개발 성과를 지역기업에 이전해 기술 기반 양질의 일자리 창출 등 혁신기업을 육성하는 제도다.. 1년 사이 연구소기업 9개가 안산 (이름)구개발특구에 이전·등록했으며, 추가로 5개 기업이 설립절차를 밟고 있다. 이와 함께 비즈니스 모델 제작 45건, 창업지원 35개팀 선발교육, 기술이전사업화 4건, 기업 수요와 관련한 애로사항을 지원하는 지역 특화기업 성(이름) 사업 맞춤형 지원 14건 등이 이뤄졌다.. 또한 다음달 11일까지 공공기술 이전을 통해 사업화를 추진하는 기업에 최대 2억 원까지 지원하는 기술이전사업화 사업 참여자를 모집하고 있으며, 민간부담금과 기술료를 경감하는 제도를 한시적으로 적용해 코로나바이러스감염증-19 사태로 어려움을 겪는 기업의 부담을 조금이나마 덜어줄 계획이다.. 아울러 기업의 다양한 애로사항에 맞춰 최대 8000만원까지 지원하는 지역 특화기업 성(이름) 사업도 수시 접수 중이다.. (이름) 시장은 “앞으로 기술핵심기관인 한양대, (재)연구개발특구진흥재단과 함께 안산사이언스밸리(asv) 유관기관 간 협력을 강화하고 정보통신기술(ict) 융복합 부품소재 분야를 적극적으로 지원해 코로나19로 침체된 지역경제에 활력을 줄 수 있도록 노력하겠다”고 말했다.. 한편 asv·시화 mtv 일대 1.73㎢는 지난해 8월 (이름)구개발특구로 지정됐으며, 정보통신기술 융복합 부품 소재를 특화분야로 4차 산업혁명의 거점으로 거듭나기 위해 연간 70억원이 사업비로 투입되고 있다.",2020-08-31 21:11:35,https://moneys.mt.co.kr/news/mwView.php?no=2020083117588011373,머니S,사회일반
16,"'실책&실점' lg, 투수도 야수도 서로 돕지 못했다",". . lg 트윈스가 이틀 연속 대량실점, 3연패에 빠졌다. 대량실점의 빌미가 된 실책도, 이겨내지 못한 투수도 고개를 숙일 수밖에 없었다.. . lg는 5일 대구 삼성라이온즈파크에서 열린 2016 kbo리그 삼성 라이온즈와의 경기서 3-7로 무기력하게 패했다. 1회부터 5점을 빼앗겨 경기를 어렵게 치렀다. 야수들은 실책을 범하며 투수를 돕지 못했다. 투수 또한 최소실점으로 막아내지 못한 채 서로의 짐을 덜어주지 못했다.. . lg 선발 우규민은 1회말 1사 후 (이름)에게 선제 솔로포를 맞은 뒤 (이름)에게 2루타, (이름)에게 몸에 맞는 공을 연달아 허용하며 흔들렸다. 1사 1, 2루에서 발디리스의 타구가 빗맞아 애매하게 떴다. 2루수 (이름)의 키를 살짝 넘겼다. (이름)은 타구를 잘 쫓아갔지만 아쉽게 놓쳤다. 안타로 기록되며 만루가 이어졌다.. . 우규민은 (이름)에게 볼넷을 줘 밀어내기로 추가 실점한 뒤 (이름)에게 중전안타를 맞아 순식간에 4점을 잃었다. 하지만 계속된 1사 1, 3루에서 이정식에게 유격수 땅볼을 유도했다. 병살타로 이닝을 마치며 분위기 반전을 노려볼 수 있었는데 실책이 나왔다. 타구를 안정적으로 포구한 (이름)이 다음 동작에서 공을 놓치면서 2루 토스 실책을 범했다. 아웃카운트는 하나도 올라가지 않았고 3루 주자가 홈을 밟아 다시 실점으로 이어졌다.. . 혼돈의 1회를 5실점으로 간신히 넘긴 우규민은 2회와 3회를 무실점으로 넘기며 추격의 발판을 마련하는 듯 했다. 5점 차는 충분히 사정권이었다. 그러나 4회말 추격 의지가 꺾이는 추가 실점이 나왔다. 우규민은 선두타자 (이름)에게 중전안타를 맞은 뒤 (이름)에게 뼈아픈 2점 홈런을 맞고 말았다. 점수 차가 0-7로 벌어져 이미 4회부터 패배의 기운이 짙게 깔렸다.. . lg는 5회초 1사 만루 찬스를 잘 살리며 3점을 만회했지만 거기까지였다. 삼성 선발 (이름)이 7이닝 3실점으로 호투했다. 3-7로 끌려가던 lg는 (이름)이 내려간 뒤 8회초 선두타자 임훈의 중전안타로 다시 반전을 노려봤지만 후속 세 타자 (이름), 히메네스, (이름)(7)가 모두 범타로 물러났다.",2016-07-05 21:31:42,https://star.mt.co.kr/stview.php?no=2016070520480525275,스타뉴스,스포츠
17,"청와대, 경제사령탑 (이름)·(이름) 경질… 후임에 (이름)·(이름) 내정(종합)",". (이름) 대통령이 9일 경제 사령탑인 (이름) 경제부총리 겸 기획재정부 장관과 (이름) 청와대 정책실장을 경질하고 후임으로 (이름) 국무조정실장(58)과 (이름) 사회수석(56)을 각각 임명했다. . . (이름) 국민소통수석은 이날 오후 청와대 춘추관에서 브리핑을 갖고 이같이 밝혔다. . . (이름) 기획재정부 장관 후보자는 강원도 춘천 출신으로 한양대 경제학과를 졸업했다. 한양대 경영학 석사와 영국 샐포드대학교 대학원 경제학 석사를 받았다. . . 행시 29회로 기획재정부 정책조정국장과 대통령비서실 기획비서관, 미래창조과학부 1차관, 국무조정실장을 역임했다.. . (이름) 신임 정책실장은 경북 영덕 출신으로 서울대 도시공학과에서 학사와 석사를 마치고 서울대 환경대학원에서 박사학위를 받았다. 대통령비서실 국민경제비서관과 사회정책비서관, 환경부 차관, 서울연구원 원장, 사회수석비서관을 지냈다. . . 홍 장관 후보자의 후임으로는 (이름) 국무2차장(56)이 임명됐다. 전북 순창 출신의 노 신임 국무조정실장은 연세대 정치외교학과를 졸업하고 프랑스 파리정치대학에서 국제경제학 석사학위를 받았다. . . 행시 30회로 공직에 입문했으며 기획재정부 행정예산심의관, 사회예산심의관, 재정관리관을 역임한 바 있다. . . 마찬가지로 공석이 된 사회수석 자리에는 김연명 중앙대학교 사회복지학부 교수(57)가 발탁됐다. 충남 예산 출신의 김 신임 수석은 중앙대 사회복지학과를 졸업하고 동 대학원에서 사회정책 전공으로 석·박사 학위를 받았다. . . 한국사회복지정책학회장, 국정기획자문위원회 사회분과위원장, 정책기획위원회 포용사회분과위원장 겸 미래정책연구단장을 지냈다. . 한편 청와대의 이번 인사 단행은 소득주도성장 기조를 유지하되 계속되는 경제지표 악화로 인한 분위기를 쇄신하는 차원으로 풀이된다. . .",2018-11-09 14:29:11,https://moneys.mt.co.kr/news/mwView.php?no=2018110914158081534,머니S,정치
18,"정 총리 '얀센, 화이자와 백신 구매계약'…총 1600만명분","[서울=뉴시스] (이름) 기자 = (이름) 국무총리는 24일 '어제 글로벌 제약사인 화이자와 코로나19 백신 구매계약을 체결했다'고 밝혔다.정 총리는 이날 오전 정부서울청사에서 주재한 신종 코로나바이러스 감염증(코로나19) 중앙재난안전대책본부(중대본) 회의에서 이같이 말했다.정 총리는 얀센의 경우, 당초 예정된 물량보다 200만명분이 더 많은 총 600만명분을 계약했고, 내년 2분기부터 접종을 시작할 예정'이라고 했다.아울러 '화이자 백신은 1000만명분을 계약하고 일단 내년 3분기부터 국내에 들어온다'고 전했다.정 총리는 이어 '아울러 도입 시기를 2분기 이내로 더 앞당기기 위해 국가차원의 역량을 총동원하고 있으며 구체적인 협상이 별도로 진행되고 있다'고 했다.◎공감언론 뉴시스 newkid@(이메일)",2020-12-24 08:57:04,https://newsis.com/view/?id=NISX20201224_0001282036,뉴시스,취미
19,"‘60대男 청부살인’ 일당, 4개월 전에도 강도살인 행각","= 돈을 받고 청부살인을 저지른 뒤 사체를 암매장한 혐의로 중형을 선고받았던 일당이 해당 사건 직전에도 강도살인을 벌였던 것으로 드러났다.대전지방검찰청 천안지청은 14일 40대 남성을 납치해 돈을 빼앗고 살해한 뒤 암매장한 혐의(강도살인 등)로 사설구급차 운전기사 a씨(49)와 b씨(39)를 각각 구속기소했다. 이들은 사설구급차 운전기사로 일하며 서로 알게 된 사이였던 것으로 알려졌다.검찰은 또 이들에게 40대 남성의 주소 등을 알려준 병원 관계자와 구급차를 제공한 사설구급차 운전기사 등 2명도 함께 기소했다.검찰에 따르면 a씨와 b씨는 지난 2014년 1월 의정부의 한 정신병원에서 퇴원한 40대 남성이 돈이 많다는 소문을 듣고 납치해 6200만원을 빼앗은 뒤, 충남 홍성군의 한 야산에서 살해하고 사체를 암매장한 혐의다.검찰 조사 결과 이들은 납치 과정에서 향정신성의약품을 사용하거나 대포차였던 사설구급차를 이용했던 것으로 드러났다.이뿐만 아니라 이들은 살해한 남성의 명의를 이용해 대부업체에서 300만원 대출을 받고 대포폰까지 개통했던 것으로 파악됐다.검찰 관계자는 “지난 4월 이들과 복역했던 한 재소자로부터 추가 살인사건이 있는 것 같다는 제보를 받아 수사에 착수했다”며 “항공사진 분석 등을 통해 사체를 발굴하고 이들의 계좌를 추적해 범행 여부를 확인했다”고 설명했다.이어 “a씨와 b씨의 추가 범행에 대해 계속해서 수사 중”이라고 밝혔다.한편 이에 앞서 a씨와 b씨는 지난 2014년 4월 5000만원을 건네받고 60대 남성을 살해한 뒤 암매장한 혐의로 지난달 29일 징역 25년과 20년을 각각 선고받은 바 있다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2016-07-14 15:45:26,https://www.news1.kr/articles/?2720043,뉴스1,여성복지
20,보합세의 유럽 증시…안전자산 국채 선호도는 하락,"3일(현지시간) 유럽 주요 증시는 보합세다.. . 이날 오전 8시 5분 기준 영국 ftse100지수는 0.2% 상승폭을 줄이며 전장대비 0.10% 떨어진 6140.93을 지나고 있다. 같은 시간 독일 dax지수는 전장대비 0.03% 오른 9779.60을 기록했다.. . 다만 전날 은행주 급등에 상승 곡선을 탔던 스톡스600지수는 오전 8시 17분 전장대비 0.2% 빠졌다.. . 장 초반 다소 약세를 보이긴 하지만 안전자산인 채권 시장 분위기는 조금 다르다. 이날 독일 10년물 국채 금리는 전장대비 2bp 오른 0.23%를 기록하며 지난 18일 이후 최고치에 달했다. 프랑스와 이탈리아 10년물 국채 금리도 각각 2bp 상승했다. 안전자산에 대한 선호가 다소 낮아진 것이다.. . 시장에선 미국 경제지표가 예상과 달리 호전되고 중국 정부가 양회에서 경기부양책을 내놓을 것이란 기대감이 맴돌면서 투심이 일정부분 회복되고 있다.. . 이 때문에 앞서 마감한 아시아 증시에도 훈풍이 불었다. 이날 중국 상하이종합지수는 전장대비 0.4% 오른 2859.76에 마감했고, 일본 닛케이225 지수는 1.3% 오른 1만6960.16으로 거래를 마쳤다.. . 중국의 경우 상품주와 부동산주가 장 상승세를 견인했다. 2일 뉴욕상업거래소에서 서부텍사스산원유(wti) 가격이 전날보다 배럴당 0.26달러(0.8%) 오른 34.66달러를 기록하면서 상품 생산 종목들이 힘을 받았다. 미국 원유 재고량 증가 소식에도 산유국들의 산유량 동결 움직임이 계속되고 있어 여기에 투자자들이 베팅한 것이다.. . 부동산주는 양회에서 발표될 경제정책에 따른 것이다. 양회에서 내놓을 정책 중 부동산 규제 완화가 포함될 것으로 예고되면서 관련 종목들이 오름세를 보였다.. . 일본 증시는 모처럼 잦아든 엔고의 힘을 받았다. 안전자산 선호가 감소하면서 엔고가 주춤한 것이다. 전날 장외거래에서 엔/달러 환율은 달러당 114.56엔까지 떨어지며 지난달 16일 이후 최저치를 기록하기도 했다..",2016-03-03 17:35:22,https://news.mt.co.kr/mtview.php?no=2016030317335451134,머니투데이뉴스,국제
21,"'안전하고 즐거운 추석'…무주군, 종합대책 추진","= 전북 무주군은 안전하고 즐거운 추석연휴를 위해 26일까지 추석맞이 종합대책을 추진한다고 20일 밝혔다. 종합대책은 민생경제와 농민 서민생활 (이름) 각종 재난, 사고예방 안전강화 귀성객과 주민불편 (이름) 소외계층과 함께 하는 명절 지내기 연휴기간 비상 근무체제 유지 공직 근무기강 확립 비상진료쳬계 구축 검소한 추석보내기 운동 전개 추석 전후 국토대청결 운동 추진 등 8개 분야로 마련됐다.또 교통과 재난재해, 쓰레기, 상 하수도, 의료, 생활민원처리 대책반으로 종합상황실을 꾸리고 연휴가 시작되는 22일부터 26일까지 군청 실 과와 읍 면 주민자치센터에서 상황을 유지할 계획이다. (이름) 자치행정과장은 “연휴동안 주민들이나 무주를 찾는 방문객들이 안전하고 건강하게 보내실 수 있도록 행정에서 할 수 있는 최선을 다할 것”이라며 “의료나 쓰레기 배출 등을 비롯한 상세 문의는 군청 종합상황실이나 보건의료원 또는 읍 면 주민자치센터로 하면 된다”라고 말했다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2018-09-20 10:44:43,https://www.news1.kr/articles/?3432181,뉴스1,지역
22,"동해시, 코로나 위기가구 긴급복지지원 확대?운영","(동해=뉴스1) (이름) 기자 = 강원 동해시(시장 심규언)는 오는 7월31일까지 코로나19(신종 코로나바이러스 감염증) 확산으로 인해 어려움을 겪는 위기가구를 대상으로 한 긴급복지지원을 확대 운영한다고 20일 밝혔다.이 사업은 지난 3월말부터 긴급복지 지원제도 기준이 완화되면서 코로나19로 인한 실직, 사업장 휴?폐업 등 위기사유에 한해 새롭게 적용됐다.일반재산 기준도 1억1800만원에서 1억6000만원으로 확대하고 동일 위기사유의 경우 2년 이내 불가에서 재지원이 가능하도록 한시적으로 완화했다.시는 기준완화 이후 총 235건에 대해 1억6000만원을 긴급 지원했으며 이중 코로나 위기 사유로 지원된 실적은 93건 6200만원이다.특히 한시적 기준 완화 기간이 종료되더라도 지원요청 또는 신고가 있는 경우 선 지원 후 조사할 계획이다.(이름) 시 복지과장은 “긴급복지 지원제도 기준 완화로 신청?지원이 전월 대비 139% 증가했다”며 “정부의 긴급재난지원금이 지급됐다 하더라도 코로나로 어려움을 겪는 시민이 많을 것으로 예상된다”고 말했다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2020-05-20 13:09:25,https://www.news1.kr/articles/?3939977,뉴스1,사건사고
23,"(이름), '미스트롯2' 결승전서 신곡 완곡 무대 '최초 공개'[공식]",". . 가수 (이름)이 '미스트롯2'에서 특별 단독 무대를 공개한다.. . 4일 뉴에라프로젝트는 '(이름)이 오늘(4일) tv조선 '미스트롯2' 결승전 특별 단독 무대에서 신곡을 최초로 선보인다'고 밝혔다.. . (이름)은 이날 무대에서 오는 9일 오후 6시 발매되는 신곡을 완곡으로 최초 공개한다. 그동안 베일에 가려져 궁금증을 유발했던 곡 제목과 장르도 방송을 통해 확인할 수 있을 전망이다.. . 특히 (이름)은 1년 전 '미스터트롯' 진(眞)의 영광을 안겨다 준 자리에서 신곡을 최초로 발표하며 더욱 의미 있는 시간을 만들어나갈 예정이다. (이름)의 신곡 최초 공개 소식에 그의 신보를 기다렸던 팬들의 기대감도 고조되고 있다. . . 앞서 (이름)은 신곡 발매를 앞두고 오피셜 포토를 공개하며 컴백에 대한 열기를 이어가고 있다. 음악, 방송, 광고까지 다방면에서 종횡무진 활약해온 (이름)이 올해 처음으로 선보이는 신곡에 대해 많은 이들의 관심이 집중되고 있다.. . 한편, (이름)의 신곡 무대는 4일 오후 10시 '미스트롯2'를 통해 만나볼 수 있다.",2021-03-04 17:16:29,https://star.mt.co.kr/stview.php?no=2021030417145257690,스타뉴스,연예
